"rownum","Id","Base_ENVFile","Corrupted_ENVFiles","[rid]_32","[rid]_48","[i32]_64","EnvironmentTransitionsKey","PreloadGroup","u16_112","bool_114","u16_115"
490,"EndGameSewers","Metadata/EnvironmentSettings/EndGameSewers.env",[],[],[],[],"","",0,"",0
491,"EndGameSewers_synthesis","Metadata/EnvironmentSettings/EndGameSewers_synthesis.env",[],[],[],[],"","",0,"",0
492,"EndGameBeachStrand","Metadata/EnvironmentSettings/EndGameBeachStrand.env",[],[],[],[],"","",0,"",0
493,"EndGameIndustrialDocks","Metadata/EnvironmentSettings/EndGameIndustrialDocks.env",[],[],[],[],"","",0,"",0
494,"EndGameColonnade","Metadata/EnvironmentSettings/EndGameColonnade.env",[],[],[],[],"","",0,"",0
495,"EndGameDam","Metadata/EnvironmentSettings/EndGameDam.env",[],[],[],[],"","",0,"",0
496,"EndGameWaterfallCaveSea","Metadata/EnvironmentSettings/EndGameWaterfallCaveSea.env",[],[],[],[],"","",0,"",0
497,"EndGameCaveMine","Metadata/EnvironmentSettings/EndGameCaveMine.env",[],[],[],[],"","",0,"",0
498,"EndGameCaveMine_synthesis","Metadata/EnvironmentSettings/EndGameCaveMine_synthesis.env",[],[],[],[],"","",0,"",0
499,"EndGameCemetery","Metadata/EnvironmentSettings/EndGameCemetery.env",[],[],[],[],"","",0,"",0
500,"EndGameCemetary_Prophecy","Metadata/EnvironmentSettings/EndGameCemetery_prophecy.env",[],[],[],[],"","",0,"",0
501,"EndGameCemeteryIndoors","Metadata/EnvironmentSettings/EndGameCemeteryIndoors.env",[],[],[],[],"","",0,"",0
502,"EndGameCemeteryIndoorsSilent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","",0,"",0
503,"EndGameAshenWood","Metadata/EnvironmentSettings/EndGameDryForest2.env",[],[],[],[],"","",0,"",0
504,"EndGameAshenWood_synthesis","Metadata/EnvironmentSettings/EndGameDryForest2_synthesis.env",[],[],[],[],"","",0,"",0
505,"EndGameSewers2","Metadata/EnvironmentSettings/EndGameSewers.env",[],[],[],[],"","",0,"",0
506,"EndGameSewers2Boss","Metadata/EnvironmentSettings/EndGameSewers2Boss.env",[],[],[],[],"","",0,"",0
507,"EndGameForest2","Metadata/EnvironmentSettings/EndGameForest.env",[],[],[],[],"","",0,"",0
508,"EndGameSpiderForest","Metadata/EnvironmentSettings/EndGameDarkForest.env",[],[],[],[],"","",0,"",0
509,"EndGamePrison2","Metadata/EnvironmentSettings/EndGamePrison2.env",[],[],[],[],"","",0,"",0
510,"EndGamePrison2_synthesis","Metadata/EnvironmentSettings/EndGamePrison2_synthesis.env",[],[],[],[],"","",0,"",0
511,"EndGamePrimevalCity","Metadata/EnvironmentSettings/EndGamePrimevalCity.env",[],[],[],[],"","",0,"",0
512,"EndGamePrimevalCityBoss","Metadata/EnvironmentSettings/EndGamePrimevalCityBoss.env",[],[],[],[],"","",0,"",0
513,"EndGameJail2","Metadata/EnvironmentSettings/EndGameJail2.env",[],[],[],[],"","",0,"",0
514,"EndGameIncaMaze","Metadata/EnvironmentSettings/EndGameIncaMaze.env",[],[],[],[],"","",0,"",0
515,"EndGameIncaMaze_synthesis","Metadata/EnvironmentSettings/EndGameIncaMaze_synthesis.env",[],[],[],[],"","",0,"",0
516,"EndGameAct2ChurchNecropolis","Metadata/EnvironmentSettings/EndGameAct2Church.env",[],[],[],[],"","",0,"",0
517,"EndGameRuinedTempleForest2","Metadata/EnvironmentSettings/EndGameRuinedTempleForest.env",[],[],[],[],"","",0,"",0
518,"EndGameRuinedTempleForest2_synthesis","Metadata/EnvironmentSettings/EndGameRuinedTempleForest2_synthesis.env",[],[],[],[],"","",0,"",0
519,"EndGameRuinedTempleForest2_maligaro","Metadata/EnvironmentSettings/EndGameRuinedTempleForest_maligaro.env",[],[],[],[],"","",0,"",0
520,"EndGameRockyClimb2","Metadata/EnvironmentSettings/EndGameRockyClimb.env",[],[],[],[],"","",0,"",0
521,"EndGameWarehouses","Metadata/EnvironmentSettings/EndGameWarehouses.env",[],[],[],[],"","",0,"",0
522,"EndGameWarehousesBoss","Metadata/EnvironmentSettings/EndGameWarehousesBoss.env",[],[],[],[],"","",0,"",0
523,"EndGameMarketArcade","Metadata/EnvironmentSettings/EndGameMarketArcade.env",[],[],[],[],"","",0,"",0
524,"EndGameSlumPrecinct","Metadata/EnvironmentSettings/EndGameSlumsPrecinct.env",[],[],[],[],"","",0,"",0
525,"EndGameSlumPrecinct_synthesis","Metadata/EnvironmentSettings/EndGameSlumsPrecinct_synthesis.env",[],[],[],[],"","",0,"",0
526,"EndGameSlumGhetto","Metadata/EnvironmentSettings/EndGameSlumGhetto.env",[],[],[],[],"","",0,"",0
527,"EndGameMarketBazaar","Metadata/EnvironmentSettings/EndGameMarketBazaar.env",[],[],[],[],"","",0,"",0
528,"EndGameMarketBazaar_synthesis","Metadata/EnvironmentSettings/EndGameMarketBazaar_synthesis.env",[],[],[],[],"","",0,"",0
529,"EndGameMarketBazaarBoss","Metadata/EnvironmentSettings/EndGameMarketBazaarBoss.env",[],[],[],[],"","",0,"",0
530,"EndGameSolaris","Metadata/EnvironmentSettings/EndGameSolaris.env",[],[],[],[],"","",0,"",0
531,"EndGameSolaris_synthesis","Metadata/EnvironmentSettings/EndGameSolaris_synthesis.env",[],[],[],[],"","",0,"",0
532,"EndGameLunaris","Metadata/EnvironmentSettings/EndGameLunaris.env",[],[],[],[],"","",0,"",0
533,"EndGameLunaris_boss","Metadata/EnvironmentSettings/EndGameLunarisBoss.env",[],[],[],[],"","",0,"",0
534,"EndGameIndustrialDocks2","Metadata/EnvironmentSettings/EndGameIndustrialDocks2.env",[],[],[],[],"","",0,"",0
535,"EndGamePier","Metadata/EnvironmentSettings/EndGamePier.env",[],[],[],[],"","",0,"",0
536,"EndGamePier_synthesis","Metadata/EnvironmentSettings/EndGamePier_synthesis.env",[],[],[],[],"","",0,"",0
537,"EndGameMalformation","Metadata/EnvironmentSettings/EndGameMalformation.env",[],[],[],[],"","",0,"",0
538,"EndGamePhantasmagoria","Metadata/EnvironmentSettings/EndGamePhantasmagoria.env",[],[],[],[],"","",0,"",0
539,"EndGamePhantasmagoria_synthesis","Metadata/EnvironmentSettings/EndGamePhantasmagoria_synthesis.env",[],[],[],[],"","",0,"",0
540,"EndGameCore","Metadata/EnvironmentSettings/EndGameCore.env",[],[],[],[],"","",0,"",0
541,"EndGameCore_boss1","Metadata/EnvironmentSettings/EndGameCore_boss1.env",[],[],[],[],"","",0,"",0
542,"EndGameCore_boss2","Metadata/EnvironmentSettings/EndGameCore_boss2.env",[],[],[],[],"","",0,"",0
543,"EndGameHarvest","Metadata/EnvironmentSettings/EndGameHarvest.env",[],[],[],[],"","",0,"",0
544,"EndGameMaelstromOfChaos","Metadata/EnvironmentSettings/EndGameMaelstromOfChaos.env",[],[],[],[],"","",0,"",0
545,"EndGameMaelstromOfChaosInside","Metadata/EnvironmentSettings/EndGameMaelstromOfChaosInside.env",[],[],[],[],"","",0,"",0
546,"EndGameMusicBox","Metadata/EnvironmentSettings/EndGameMusicBox.env",[],[],[],[],"","",0,"",0
547,"EndGameMusicBox2","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","",0,"",0
548,"EndGamePromenade","Metadata/EnvironmentSettings/EndGamePromenade.env",[],[],[],[],"","",0,"",0
549,"EndGameUndeadSiege","Metadata/EnvironmentSettings/EndGameUndeadSiege.env",[],[],[],[],"","",0,"",0
550,"EndGameCowardsTrial","Metadata/EnvironmentSettings/EndGameCowardsTrial.env",[],[],[],[],"","",0,"",0
551,"EndGameCowardsTrial_Abyssal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Abyssal.env",[],[],[],[],"","",0,"",0
552,"EndGameCowardsTrial_Crypt","Metadata/EnvironmentSettings/EndGameCowardsTrial_Crypt.env",[],[],[],[],"","",0,"",0
553,"EndGameCowardsTrial_Vaal","Metadata/EnvironmentSettings/EndGameCowardsTrial_Vaal.env",[],[],[],[],"","",0,"",0
554,"EndGameAsylum","Metadata/EnvironmentSettings/EndGameAsylum.env",[],[],[],[],"","",0,"",0
555,"EndGameChurchFire","Metadata/EnvironmentSettings/EndGameChurchFire.env",[],[],[],[],"","",0,"",0
556,"EndGameTreasureIsland","Metadata/EnvironmentSettings/EndGameTreasureIsland.env",[],[],[],[],"","",0,"",0
557,"EndGameAqueduct","Metadata/EnvironmentSettings/EndGameAqueduct.env",[],[],[],[],"","",0,"",0
558,"EndGameChannel","Metadata/EnvironmentSettings/EndGameChannel.env",[],[],[],[],"","",0,"",0
559,"EndGamePantheon","Metadata/EnvironmentSettings/EndGamePantheon.env",[],[],[],[],"","",0,"",0
560,"EndGameOba1","Metadata/EnvironmentSettings/EndGameOba1.env",[],[],[],[],"","",0,"",0
561,"EndGameOba2","Metadata/EnvironmentSettings/EndGameOba2.env",[],[],[],[],"","",0,"",0
562,"EndGameOba3","Metadata/EnvironmentSettings/EndGameOba3.env",[],[],[],[],"","",0,"",0
563,"EndGameLegends","Metadata/EnvironmentSettings/EndGameIncaLegends.env",[],[],[],[],"","",0,"",0
564,"EndGameParadise","Metadata/EnvironmentSettings/EndGameParadise.env",[],[],[],[],"","",0,"",0
565,"EndGameParadiseInside","Metadata/EnvironmentSettings/EndGameParadiseInside.env",[],[],[],[],"","",0,"",0
566,"EndGameBlackguard","Metadata/EnvironmentSettings/EndGameBlackguard.env",[],[],[],[],"","",0,"",0
567,"EndGameKaomVolcano","Metadata/EnvironmentSettings/EndGameKaomVolcano.env",[],[],[],[],"","",0,"",0
568,"EndGameKaomAbyss_outside","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env",[],[],[],[],"","",0,"",0
569,"EndGameKaomAbyss_synthesis","Metadata/EnvironmentSettings/EndGameKaomAbyss_synthesis.env",[],[],[],[],"","",0,"",0
570,"EndGameKaomAbyss_boss","Metadata/EnvironmentSettings/EndGameKaomAbyss_boss.env",[],[],[],[],"","",0,"",0
571,"EndGameKaomAbyss_outside_silent","Metadata/EnvironmentSettings/EndGameKaomAbyss_outside.env",[],[],[],[],"","",0,"",0
572,"EndGameKaomAbyss_boss_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","",0,"",0
573,"EndGameLavaFissure","Metadata/EnvironmentSettings/EndGameLavaFissure.env",[],[],[],[],"","",0,"",0
574,"EndGameLavaFissure_synthesis","Metadata/EnvironmentSettings/EndGameLavaFissure_synthesis.env",[],[],[],[],"","",0,"",0
575,"EndGamePit","Metadata/EnvironmentSettings/EndGamePit.env",[],[],[],[],"","",0,"",0
576,"EndGamePits_unique_outside","Metadata/EnvironmentSettings/EndGamePits_Unique_Outside.env",[],[],[],[],"","",0,"",0
577,"EndGamePits_unique_inside","Metadata/EnvironmentSettings/EndGamePits_Unique_Inside.env",[],[],[],[],"","",0,"",0
578,"EndGameColosseum_outside","Metadata/EnvironmentSettings/EndGameColosseum_Outside.env",[],[],[],[],"","",0,"",0
579,"EndGameColosseum_synthesis","Metadata/EnvironmentSettings/EndGameColosseum_synthesis.env",[],[],[],[],"","",0,"",0
580,"EndGameColosseum_outside_silent","Metadata/EnvironmentSettings/EndGameColosseum_OutsideSilent.env",[],[],[],[],"","",0,"",0
581,"EndGameColosseum_boss","Metadata/EnvironmentSettings/EndGameColosseum_Boss.env",[],[],[],[],"","",0,"",0
582,"EndGameColosseum_boss_silent","Metadata/EnvironmentSettings/boss_silent.env",[],[],[],[],"","",0,"",0
583,"EndGameColosseum_mumble","Metadata/EnvironmentSettings/EndGameColosseum_BossMumble.env",[],[],[],[],"","",0,"",0
584,"EndGameVillageRuins","Metadata/EnvironmentSettings/EndGameVillageRuins.env",[],[],[],[],"","",0,"",0
585,"EndGameWolf","Metadata/EnvironmentSettings/EndGameWolf.env",[],[],[],[],"","",0,"",0
586,"EndGameHallowedGrounds","Metadata/EnvironmentSettings/EndGameHallowedGrounds.env",[],[],[],[],"","",0,"",0
587,"EndGameHighGardens","Metadata/EnvironmentSettings/EndGameHighGardens.env",[],[],[],[],"","",0,"",0
588,"EndGameHighGardens_boss","Metadata/EnvironmentSettings/EndGameHighGardens_boss.env",[],[],[],[],"","",0,"",0
589,"EndGameHighGardens_boss_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","",0,"",0
590,"EndGameMineralPools","Metadata/EnvironmentSettings/EndGameMineralPools.env",[],[],[],[],"","",0,"",0
591,"EndGameScriptorium1","Metadata/EnvironmentSettings/EndGameScriptorium.env",[],[],[],[],"","",0,"",0
592,"EndGameScriptorium2","Metadata/EnvironmentSettings/EndGameScriptorium2.env",[],[],[],[],"","",0,"",0
593,"EndGameEstuary","Metadata/EnvironmentSettings/EndGameEstuary.env",[],[],[],[],"","",0,"",0
594,"EndGameArmory","Metadata/EnvironmentSettings/EndGameArmory.env",[],[],[],[],"","",0,"",0
595,"EndGameSulphurWastes","Metadata/EnvironmentSettings/EndGameSulphurWastes.env",[],[],[],[],"","",0,"",0
596,"EndGameMarshes","Metadata/EnvironmentSettings/EndGameMarshes.env",[],[],[],[],"","",0,"",0
597,"EndGameBarrows","Metadata/EnvironmentSettings/EndGameBarrows.env",[],[],[],[],"","",0,"",0
598,"EndGameBarrows2","Metadata/EnvironmentSettings/EndGameBarrows2.env",[],[],[],[],"","",0,"",0
599,"EndGameTower","Metadata/EnvironmentSettings/EndGameTower1.env",[],[],[],[],"","",0,"",0
600,"EndGameTower2","Metadata/EnvironmentSettings/EndGameTower2.env",[],[],[],[],"","",0,"",0
601,"EndGameBurialChambers1","Metadata/EnvironmentSettings/EndGameBurialChambers1.env",[],[],[],[],"","",0,"",0
602,"EndGameBurialChambers2","Metadata/EnvironmentSettings/EndGameBurialChambers2.env",[],[],[],[],"","",0,"",0
603,"EndGameBurialChambers2_boss","Metadata/EnvironmentSettings/EndGameBurialChambers2_boss.env",[],[],[],[],"","",0,"",0
604,"EndGameInnerTemple","Metadata/EnvironmentSettings/EndGameInnerTemple.env",[],[],[],[],"","",0,"",0
605,"EndGameVault","Metadata/EnvironmentSettings/EndGameVault.env",[],[],[],[],"","",0,"",0
606,"EndGameLighthouse","Metadata/EnvironmentSettings/EndGameLighthouse.env",[],[],[],[],"","",0,"",0
607,"EndGameMountainCity","Metadata/EnvironmentSettings/EndGameMountainCity.env",[],[],[],[],"","",0,"",0
608,"EndGameFactory","Metadata/EnvironmentSettings/EndGameFactory1.env",[],[],[],[],"","",0,"",0
609,"EndGameFactoryBoss","Metadata/EnvironmentSettings/EndGameFactoryBoss.env",[],[],[],[],"","",0,"",0
610,"EndGameArachnidTomb","Metadata/EnvironmentSettings/EndGameArachnidTomb.env",[],[],[],[],"","",0,"",0
611,"EndGameArachnidTombBasement","Metadata/EnvironmentSettings/EndGameArachnidTombBasement.env",[],[],[],[],"","",0,"",0
612,"EndGameRacecourse","Metadata/EnvironmentSettings/EndGameRacecourse.env",[],[],[],[],"","",0,"",0
613,"EndGameMesa","Metadata/EnvironmentSettings/EndGameMesa.env",[],[],[],[],"","",0,"",0
614,"EndGameMesa_synthesis","Metadata/EnvironmentSettings/EndGameMesa_synthesis.env",[],[],[],[],"","",0,"",0
615,"EndGameBeach","Metadata/EnvironmentSettings/EndGameBeach.env",[],[],[],[],"","",0,"",0
616,"EndGameBeach_synthesis","Metadata/EnvironmentSettings/EndGameBeach_synthesis.env",[],[],[],[],"","",0,"",0
617,"PetFlats","Metadata/EnvironmentSettings/PetFlats.env",[],[],[],[],"","",0,"",0
618,"EndGameMine1","Metadata/EnvironmentSettings/EndGameMineExcavation.env",[],[],[],[],"","",0,"",0
619,"EndGameMine1_synthesis","Metadata/EnvironmentSettings/EndGameMineExcavation_synthesis.env",[],[],[],[],"","",0,"",0
620,"EndGameMine2","Metadata/EnvironmentSettings/EndGameMineQuarry.env",[],[],[],[],"","",0,"",0
621,"EndGameMine2_indoor","Metadata/EnvironmentSettings/EndGameMineQuarry_Inside.env",[],[],[],[],"","",0,"",0
622,"EndGameRamparts","Metadata/EnvironmentSettings/EndGameRamparts.env",[],[],[],[],"","",0,"",0
623,"EndGameRamparts_Boss","Metadata/EnvironmentSettings/EndGameRamparts_Boss.env",[],[],[],[],"","",0,"",0
624,"EndGameBreachBossRoomPhysical","Metadata/EnvironmentSettings/EndGameBreachBoss1.env",[],[],[],[],"","",0,"",0
625,"EndGameBreachBossRoomChaos","Metadata/EnvironmentSettings/EndGameBreachBoss2.env",[],[],[],[],"","",0,"",0
626,"EndGameBreachBossRoomFire","Metadata/EnvironmentSettings/EndGameBreachBoss3.env",[],[],[],[],"","",0,"",0
627,"EndGameBreachBossRoomCold","Metadata/EnvironmentSettings/EndGameBreachBoss4.env",[],[],[],[],"","",0,"",0
628,"EndGameBreachBossRoomLightning","Metadata/EnvironmentSettings/EndGameBreachBoss5.env",[],[],[],[],"","",0,"",0
629,"EndGameBreachBossEvent","Metadata/EnvironmentSettings/EndGameBreachBossEventOverride.env",[],[],[],[],"","",0,"",0
630,"EndGameBreachBossPhysical","Metadata/EnvironmentSettings/EndGameBreachBossPhysical.env",[],[],[],[],"","",0,"",0
631,"EndGameBreachBossChaos","Metadata/EnvironmentSettings/EndGameBreachBossChaos.env",[],[],[],[],"","",0,"",0
632,"EndGameBreachBossFire","Metadata/EnvironmentSettings/EndGameBreachBossFire.env",[],[],[],[],"","",0,"",0
633,"EndGameBreachBossCold","Metadata/EnvironmentSettings/EndGameBreachBossCold.env",[],[],[],[],"","",0,"",0
634,"EndGameBreachBossLightning","Metadata/EnvironmentSettings/EndGameBreachBossLightning.env",[],[],[],[],"","",0,"",0
635,"EndGameHarbinger","Metadata/EnvironmentSettings/EndGameHarbinger.env",[],[],[],[],"","",0,"",0
636,"EndGameHarbingerBoss","Metadata/EnvironmentSettings/EndGameHarbingerBoss.env",[],[],[],[],"","",0,"",0
637,"EndGameCorpseTrench1","Metadata/EnvironmentSettings/EndgameCorpseTrench1.env",[],[],[],[],"","",0,"",0
638,"EndGameCorpseTrench2","Metadata/EnvironmentSettings/EndGameCorpseTrench_KitavaArena.env",[],[],[],[],"","",0,"",0
639,"EndGameSummit1","Metadata/EnvironmentSettings/EndGameSummit1.env",[],[],[],[],"","",0,"",0
640,"EndGameSummit_boss","Metadata/EnvironmentSettings/EndGameSummit1.env",[],[],[],[],"","",0,"",0
641,"EndGameSummit_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","",0,"",0
642,"EndGameSunkenCity1","Metadata/EnvironmentSettings/EndGameSunkenCity1.env",[],[],[],[],"","",0,"",0
643,"EndGameSunkenCity_boss","Metadata/EnvironmentSettings/EndGameSunkenCity_boss.env",[],[],[],[],"","",0,"",0
644,"EndGameSunkenCity_silent","Metadata/EnvironmentSettings/no_music.env",[],[],[],[],"","",0,"",0
645,"EndGameTribunal","Metadata/EnvironmentSettings/MapTribunal1.env",[],[],[],[],"","",0,"",0
646,"EndGameTribunalBoss","Metadata/EnvironmentSettings/MapTribunal2.env",[],[],[],[],"","",0,"",0
647,"EndGameSchism","Metadata/EnvironmentSettings/EndGameSchismSolaris.env","[""Metadata/EnvironmentSettings/EndGameSchismLunaris.env""]",[],[],[],0,"",0,"",0
648,"EndGameSchismLunaris","Metadata/EnvironmentSettings/EndGameSchismLunaris.env",[],[],[],[],"","",0,"",0
649,"EndGameSchismSolaris","Metadata/EnvironmentSettings/EndGameSchismSolaris.env",[],[],[],[],"","",0,"",0
650,"EndGameCarcass1","Metadata/EnvironmentSettings/EndGameCarcass_Zone1.env",[],[],[],[],"","",0,"",0
651,"EndGameCarcass2","Metadata/EnvironmentSettings/EndGameCarcass_Zone2.env",[],[],[],[],"","",0,"",0
652,"EndGameCarcass3","Metadata/EnvironmentSettings/EndGameCarcass_Zone3.env",[],[],[],[],"","",0,"",0
653,"EndGameCopse","Metadata/EnvironmentSettings/EndGameCopse.env",[],[],[],[],"","",0,"",0
654,"EndGameAlleyways","Metadata/EnvironmentSettings/EndGameAlleyways.env",[],[],[],[],"","",0,"",0
655,"EndGameCorrosion1","Metadata/EnvironmentSettings/EndGameCorrosion1.env",[],[],[],[],"","",0,"",0
656,"EndGamePen1","Metadata/EnvironmentSettings/EndGamePen1.env",[],[],[],[],"","",0,"",0
657,"EndGameBelfry","Metadata/EnvironmentSettings/EndGameBellfry.env",[],[],[],[],"","",0,"",0
658,"EndGameBelfry_boss","Metadata/EnvironmentSettings/EndGameBelfryBoss.env",[],[],[],[],"","",0,"",0
659,"EndGameMachinarium","Metadata/EnvironmentSettings/EndGameMachinarium.env",[],[],[],[],"","",0,"",0
660,"EndGamePillars","Metadata/EnvironmentSettings/EndGamePillars.env",[],[],[],[],"","",0,"",0
661,"EndGameBaths","Metadata/EnvironmentSettings/EndGameBaths.env",[],[],[],[],"","",0,"",0
662,"EndGameBaths_synthesis","Metadata/EnvironmentSettings/EndGameBaths_synthesis.env",[],[],[],[],"","",0,"",0
663,"EndGameBasilica","Metadata/EnvironmentSettings/EndGameBasilica.env",[],[],[],[],"","",0,"",0
664,"EndGameBasilica_boss","Metadata/EnvironmentSettings/EndGameBasilica_boss.env",[],[],[],[],"","",0,"",0
665,"EndGameCitySquare","Metadata/EnvironmentSettings/EndGameCitySquare.env",[],[],[],[],"","",0,"",0
666,"EndGameCourthouse","Metadata/EnvironmentSettings/EndGameCourthouse.env",[],[],[],[],"","",0,"",0
667,"EndGameDefiledCathedral","Metadata/EnvironmentSettings/EndGameDefiledCathedral.env",[],[],[],[],"","",0,"",0
668,"EndGameDefiledCathedral_boss","Metadata/EnvironmentSettings/EndGameDefiledCathedral_boss.env",[],[],[],[],"","",0,"",0
669,"EndGameDig","Metadata/EnvironmentSettings/EndGameDig.env",[],[],[],[],"","",0,"",0
670,"EndGameIceberg","Metadata/EnvironmentSettings/EndGameIceberg.env",[],[],[],[],"","",0,"",0
671,"EndGameIceberg_synthesis","Metadata/EnvironmentSettings/EndGameIceberg_synthesis.env",[],[],[],[],"","",0,"",0
672,"EndGameLaboratory","Metadata/EnvironmentSettings/EndGameLaboratory.env",[],[],[],[],"","",0,"",0
673,"EndGameLookout","Metadata/EnvironmentSettings/EndGameLookout.env",[],[],[],[],"","",0,"",0
674,"EndGameSanctuary","Metadata/EnvironmentSettings/EndGameSanctuary.env",[],[],[],[],"","",0,"",0
675,"EndGameSanctuary_synthesis","Metadata/EnvironmentSettings/EndGameSanctuary_synthesis.env",[],[],[],[],"","",0,"",0
676,"EndGameSanctuaryBoss","Metadata/EnvironmentSettings/EndGameSanctuaryBoss.env",[],[],[],[],"","",0,"",0
677,"EndGameSepulchre","Metadata/EnvironmentSettings/EndGameSepulchre.env",[],[],[],[],"","",0,"",0
678,"EndGameSepulchre_synthesis","Metadata/EnvironmentSettings/EndGameSepulchre_synthesis.env",[],[],[],[],"","",0,"",0
679,"EndGameSepulchre_doedre","Metadata/EnvironmentSettings/EndGameSepluchre_doedre.env",[],[],[],[],"","",0,"",0
680,"EndGameHaunt","Metadata/EnvironmentSettings/EndGameHaunt.env",[],[],[],[],"","",0,"",0
681,"EndGameHaunt_synthesis","Metadata/EnvironmentSettings/EndGameHaunt_synthesis.env",[],[],[],[],"","",0,"",0
682,"EndGameHauntBoss","Metadata/EnvironmentSettings/EndGameHauntBoss.env",[],[],[],[],"","",0,"",0
683,"EndGameMausoleum","Metadata/EnvironmentSettings/EndGameMausoleum.env",[],[],[],[],"","",0,"",0
684,"EndGameGlacier_Cave","Metadata/EnvironmentSettings/EndGameGlacier_Cave.env",[],[],[],[],"","",0,"",0
685,"EndGameGlacier_Cave_synthesis","Metadata/EnvironmentSettings/EndGameGlacier_Cave_synthesis.env",[],[],[],[],"","",0,"",0
686,"EndGameGlacier_Mountain","Metadata/EnvironmentSettings/EndGameGlacier_Mountain.env",[],[],[],[],"","",0,"",0
687,"EndGameCage","Metadata/EnvironmentSettings/EndGameCage.env",[],[],[],[],"","",0,"",0
688,"EndGameCage_synthesis","Metadata/EnvironmentSettings/EndGameCage_synthesis.env",[],[],[],[],"","",0,"",0
689,"EndGamePark","Metadata/EnvironmentSettings/EndGamePark.env",[],[],[],[],"","",0,"",0
690,"EndGamePark_synthesis","Metadata/EnvironmentSettings/EndGamePark_synthesis.env",[],[],[],[],"","",0,"",0
691,"EndGameBoulevard","Metadata/EnvironmentSettings/EndGameBoulevard.env",[],[],[],[],"","",0,"",0
692,"EndGameBoulevard_synthesis","Metadata/EnvironmentSettings/EndGameBoulevard_synthesis.env",[],[],[],[],"","",0,"",0
693,"EndGameMoonTemple","Metadata/EnvironmentSettings/EndGameMoonTemple.env",[],[],[],[],"","",0,"",0
694,"EndGameMoonTemple_synthesis","Metadata/EnvironmentSettings/EndGameMoonTemple_synthesis.env",[],[],[],[],"","",0,"",0
695,"EndGameWrackandRuin","Metadata/EnvironmentSettings/EndGameWrackandRuin_1.env",[],[],[],[],"","",0,"",0
696,"EndGameDrySea","Metadata/EnvironmentSettings/EndGameDrySea.env",[],[],[],[],"","",0,"",0
697,"EndGameSteppes","Metadata/EnvironmentSettings/EndGameSteppes.env",[],[],[],[],"","",0,"",0
698,"EndGameBrambleFall1","Metadata/EnvironmentSettings/EndGameBrambleFall1.env",[],[],[],[],"","",0,"",0
699,"EndGameBrambleFall2","Metadata/EnvironmentSettings/EndGameBrambleFall2.env",[],[],[],[],"","",0,"",0
700,"EndGameBrambleFall3","Metadata/EnvironmentSettings/EndGameBrambleFall3.env",[],[],[],[],"","",0,"",0
701,"EndGameStagnation","Metadata/EnvironmentSettings/EndGameStagnation.env",[],[],[],[],"","",0,"",0
702,"EndGameStagnationBoss","Metadata/EnvironmentSettings/EndGameStagnationBoss.env",[],[],[],[],"","",0,"",0
703,"EndGameStagnationBoss_silent","Metadata/EnvironmentSettings/boss_stopmusic.env",[],[],[],[],"","",0,"",0
704,"EndGameFrozenCabins","Metadata/EnvironmentSettings/EndGameFrozenCabins.env",[],[],[],[],"","",0,"",0
705,"EndGameFrozenCabinsBossInactive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossInactive.env",[],[],[],[],"","",0,"",0
706,"EndGameFrozenCabinsBossActive","Metadata/EnvironmentSettings/EndGameFrozenCabinsBossActive.env",[],[],[],[],"","",0,"",0
707,"EndGameHarbingerPrison","Metadata/EnvironmentSettings/EndGameHarbingerPrison.env",[],[],[],[],"","",0,"",0
708,"EndGameBurn1","Metadata/EnvironmentSettings/EndGameBurn1.env",[],[],[],[],"","",0,"",0
709,"EndGameBurn1Boss","Metadata/EnvironmentSettings/EndGameBurn1Boss.env",[],[],[],[],"","",0,"",0
710,"EndGameCrimsonTownship","Metadata/EnvironmentSettings/EndGameCrimsonTownship.env",[],[],[],[],"","",0,"",0
711,"EndGameCrimsonTownshipBoss","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss.env",[],[],[],[],"","",0,"",0
712,"EndGameCrimsonTownshipBoss2","Metadata/EnvironmentSettings/EndGameCrimsonTownshipBoss2.env",[],[],[],[],"","",0,"",0
713,"EndGameForkingRiverLower","Metadata/EnvironmentSettings/EndGameForkingRiverLower.env",[],[],[],[],"","",0,"",0
714,"EndGameForkingRiverUpper","Metadata/EnvironmentSettings/EndGameForkingRiverUpper.env",[],[],[],[],"","",0,"",0
715,"EndGameForkingRiverArena","Metadata/EnvironmentSettings/EndGameForkingRiverArena.env",[],[],[],[],"","",0,"",0
716,"EndGameForkingRiverBossActive","Metadata/EnvironmentSettings/EndGameForkingRiverBossActive.env",[],[],[],[],"","",0,"",0
717,"EndGameThaumaturgy","Metadata/EnvironmentSettings/EndGameThaumatugy.env",[],[],[],[],"","",0,"",0
718,"EndGameThaumaturgyBoss","Metadata/EnvironmentSettings/EndGameThaumatugyBoss.env",[],[],[],[],"","",0,"",0
