"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28"
1516,"EndGameTower_3","Metadata/Terrain/EndGame/MapTower/Graphs/tower_3.dgr",100,50,45,[0]
1517,"EndGameBurialChambers_1","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_1.dgr",100,50,70,[0]
1518,"EndGameBurialChambers_2","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_2.dgr",100,50,65,[0]
1519,"EndGameBurialChambers_3","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_3.dgr",100,50,70,[0]
1520,"EndGameBurialChambers_4","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_4.dgr",100,50,70,[0]
1521,"EndGameBurialChambers_5","Metadata/Terrain/EndGame/MapBurialChambers/Graphs/burialchambers_5.dgr",100,50,70,[0]
1522,"EndGameIvoryTemple_1","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_1.dgr",112,50,40,[0]
1523,"EndGameIvoryTemple_2","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_2.dgr",112,50,40,[0]
1524,"EndGameIvoryTemple_3","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_3.dgr",112,50,40,[0]
1525,"EndGameIvoryTemple_4","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_4.dgr",112,50,40,[0]
1526,"EndGameIvoryTemple_5","Metadata/Terrain/EndGame/MapInnerTemple/Graphs/innertemple_5.dgr",112,50,40,[0]
1527,"EndGameVault_1","Metadata/Terrain/EndGame/MapVault/Graphs/vault_1.dgr",100,50,50,[0]
1528,"EndGameVault_2","Metadata/Terrain/EndGame/MapVault/Graphs/vault_2.dgr",100,50,50,[0]
1529,"EndGameVault_3","Metadata/Terrain/EndGame/MapVault/Graphs/vault_3.dgr",100,50,50,[0]
1530,"EndGameVault_4","Metadata/Terrain/EndGame/MapVault/Graphs/vault_4.dgr",100,50,50,[0]
1531,"EndGameMountainCity_1","Metadata/Terrain/EndGame/MapMountainCity/Graphs/mountain_city_01.dgr",100,50,50,[0]
1532,"EndGameMountainCity_2","Metadata/Terrain/EndGame/MapMountainCity/Graphs/mountain_city_02.dgr",100,50,50,[0]
1533,"EndGameMountainCity_3","Metadata/Terrain/EndGame/MapMountainCity/Graphs/mountain_city_03.dgr",100,50,50,[0]
1534,"EndGameOasis_1","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_1_1.tgr",118,50,100,[0]
1535,"EndGameOasis_2","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_1_2.tgr",118,50,100,[0]
1536,"EndGameOasis_3","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_2_1.tgr",118,50,100,[0]
1537,"EndGameOasis_4","Metadata/Terrain/EndGame/MapOasis/Graphs/oasis_2_2.tgr",118,50,100,[0]
1538,"EndGameFactory_1","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_1.dgr",100,75,50,[0]
1539,"EndGameFactory_2","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_2.dgr",100,75,50,[0]
1540,"EndGameFactory_3","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_3.dgr",100,75,50,[0]
1541,"EndGameFactory_4","Metadata/Terrain/EndGame/MapFactory/Graphs/factory_4.dgr",100,75,50,[0]
1542,"EndGameFactoryAlt_1","Metadata/Terrain/EndGame/MapFactoryAlt/Graphs/factory_1.dgr",100,50,50,[0]
1543,"EndGameFactoryAlt_2","Metadata/Terrain/EndGame/MapFactoryAlt/Graphs/factory_2.dgr",100,50,50,[0]
1544,"EndGameFactoryAlt_3","Metadata/Terrain/EndGame/MapFactoryAlt/Graphs/factory_3.dgr",100,50,50,[0]
1545,"EndGameArachnidTomb_1","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_1.dgr",100,50,40,[0]
1546,"EndGameArachnidTomb_2","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_2.dgr",100,50,40,[0]
1547,"EndGameArachnidTomb_3","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_3.dgr",100,50,40,[0]
1548,"EndGameArachnidTomb_4","Metadata/Terrain/EndGame/MapArachnidTomb/Graphs/arachnid_tomb_4.dgr",100,50,40,[0]
1549,"EndGameLair_1","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_1.dgr",100,50,55,[0]
1550,"EndGameLair_2","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_2.dgr",100,50,55,[0]
1551,"EndGameLair_3","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_3.dgr",100,50,55,[0]
1552,"EndGameLair_4","Metadata/Terrain/EndGame/MapHollow/Graphs/MapHollow_4.dgr",100,50,55,[0]
1553,"EndGamePrimordialPool_1","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_1.dgr",120,50,100,[0]
1554,"EndGamePrimordialPool_2","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_2.dgr",120,50,100,[0]
1555,"EndGamePrimordialPool_3","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_3.dgr",120,50,100,[0]
1556,"EndGamePrimordialPool_4","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_4.dgr",120,50,100,[0]
1557,"EndGamePrimordialPool_5","Metadata/Terrain/EndGame/MapPrimordialPool/Graphs/primordial_5.dgr",120,50,100,[0]
1558,"EndGameAtlasPhoenix","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_01.dgr",100,50,50,[0]
1559,"EndGameAtlasPhoenix_2","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_02.dgr",100,50,50,[0]
1560,"EndGameAtlasPhoenix_3","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_03.dgr",100,50,50,[0]
1561,"EndGameAtlasPhoenix_4","Metadata/Terrain/EndGame/MapAtlasPhoenix/Graphs/atlas_phoenix_04.dgr",100,50,50,[0]
1562,"EndGameAtlasHydra","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_01.dgr",100,50,55,[0]
1563,"EndGameAtlasHydra_2","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_02.dgr",100,50,54,[0]
1564,"EndGameAtlasHydra_3","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_03.dgr",100,50,54,[0]
1565,"EndGameAtlasHydra_4","Metadata/Terrain/EndGame/MapAtlasHydra/Graphs/atlas_hydra_04.dgr",100,50,55,[0]
1566,"EndGameAtlasMinotaur","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_01.dgr",100,50,100,[0]
1567,"EndGameAtlasMinotaur_2","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_02.dgr",100,50,100,[0]
1568,"EndGameAtlasMinotaur_3","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_03.dgr",100,50,100,[0]
1569,"EndGameAtlasMinotaur_4","Metadata/Terrain/EndGame/MapAtlasMinotaur/Graphs/atlas_minotaur_04.dgr",100,50,100,[0]
1570,"EndGameAtlasChimera","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_01.dgr",100,50,50,[0]
1571,"EndGameAtlasChimera_2","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_02.dgr",100,50,50,[0]
1572,"EndGameAtlasChimera_3","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_03.dgr",100,50,50,[0]
1573,"EndGameAtlasChimera_4","Metadata/Terrain/EndGame/MapAtlasChimera/Graphs/atlas_chimera_04.dgr",100,50,50,[0]
1574,"EndGameAtlasShaper","Metadata/Terrain/EndGame/MapAtlasShaper/Graphs/mapatlas_shaper.dgr",100,50,100,[0]
1575,"EndGameLighthouse_1","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_1_1.tgr",120,50,100,[0]
1576,"EndGameLighthouse_2","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_2_1.tgr",120,50,100,[0]
1577,"EndGameLighthouse_3","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_3_1.tgr",120,50,100,[0]
1578,"EndGameLighthouse_4","Metadata/Terrain/EndGame/MapLighthouse/Graphs/lighthouse_4_1.tgr",120,50,100,[0]
1579,"EndGameRamparts_1","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_1_1.dgr",100,50,50,[0]
1580,"EndGameRamparts_2","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_2_1.dgr",100,50,50,[0]
1581,"EndGameRamparts_3","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_3_1.dgr",100,50,50,[0]
1582,"EndGameRamparts_4","Metadata/Terrain/EndGame/MapRamparts/Graphs/ramparts_4_1.dgr",100,50,50,[0]
1583,"EndGameRacecourse_1","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_1.dgr",120,60,40,[0]
1584,"EndGameRacecourse_2","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_2.dgr",120,60,40,[0]
1585,"EndGameRacecourse_3","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_3.dgr",120,60,40,[0]
1586,"EndGameRacecourse_4","Metadata/Terrain/EndGame/MapRacecourse/Graphs/racecourse_4.dgr",120,60,40,[0]
1587,"EndGameAcidLakes_1","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_1.tgr",115,50,100,[0]
1588,"EndGameAcidLakes_2","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_2.tgr",115,50,100,[0]
1589,"EndGameAcidLakes_3","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_3.tgr",115,50,100,[0]
1590,"EndGameAcidLakes_4","Metadata/Terrain/EndGame/MapAcidLakes/Graphs/AcidLakes_4.tgr",115,50,100,[0]
1591,"EndGameQuay_1","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_1.dgr",110,50,45,[0]
1592,"EndGameQuay_2","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_2.dgr",110,50,45,[0]
1593,"EndGameQuay_3","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_3.dgr",110,50,45,[0]
1594,"EndGameQuay_4","Metadata/Terrain/EndGame/MapQuay/Graphs/quay_1_4.dgr",110,50,45,[0]
1595,"EndGameMesa_1","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_01.tgr",90,50,100,[0]
1596,"EndGameMesa_2","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_02.tgr",90,50,100,[0]
1597,"EndGameMesa_3","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_03.tgr",90,50,100,[0]
1598,"EndGameMesa_4","Metadata/Terrain/EndGame/MapMesa/Graphs/mesa_04.tgr",90,50,100,[0]
1599,"EndGameBeach_1","Metadata/Terrain/EndGame/MapBeach2/Graphs/map_beach2_1.tgr",95,50,100,[0]
1600,"EndGameBeach_2","Metadata/Terrain/EndGame/MapBeach2/Graphs/map_beach2_2.tgr",95,50,100,[0]
1601,"EndGameBeach_3","Metadata/Terrain/EndGame/MapBeach2/Graphs/map_beach2_3.tgr",95,50,100,[0]
1602,"EndGameBreachBossPhysical","Metadata/Terrain/EndGame/MapBreachBossPhysical/Graphs/breach_boss1.dgr",100,50,100,[0]
1603,"EndGameBreachBossChaos","Metadata/Terrain/EndGame/MapBreachBossChaos/Graphs/breach_boss1.dgr",100,50,100,[0]
1604,"EndGameBreachBossFire","Metadata/Terrain/EndGame/MapBreachBossFire/Graphs/breach_boss1.dgr",100,50,100,[0]
1605,"EndGameBreachBossCold","Metadata/Terrain/EndGame/MapBreachBossCold/Graphs/breach_boss1.dgr",100,50,100,[0]
1606,"EndGameBreachBossLightning","Metadata/Terrain/EndGame/MapBreachBossLightning/Graphs/breach_boss1.dgr",100,50,100,[0]
1607,"EndGameHarbinger","Metadata/Terrain/EndGame/MapHarbinger/Graphs/map_harbinger_1.tgr",100,50,100,[0]
1608,"EndGameLegion_1","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_1.dgr",100,50,100,[0]
1609,"EndGameLegion_2","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_2.dgr",100,50,100,[0]
1610,"EndGameLegion_3","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_3.dgr",100,50,100,[0]
1611,"EndGameLegion_4","Metadata/Terrain/Leagues/Legion/Encounter/Graphs/legion_encounter_4.dgr",100,50,100,[0]
1612,"EndGameSummit_1","Metadata/Terrain/EndGame/MapSummit/Graphs/summit1.tgr",105,50,100,[0]
1613,"EndGameSummit_2","Metadata/Terrain/EndGame/MapSummit/Graphs/summit2.tgr",105,50,100,[0]
1614,"EndGameSummit_3","Metadata/Terrain/EndGame/MapSummit/Graphs/summit3.tgr",105,50,100,[0]
1615,"EndGameSummit_4","Metadata/Terrain/EndGame/MapSummit/Graphs/summit4.tgr",105,50,100,[0]
1616,"EndGameSchism_1","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_1.dgr",100,50,50,[0]
1617,"EndGameSchism_2","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_2.dgr",100,50,50,[0]
1618,"EndGameSchism_3","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_3.dgr",100,50,50,[0]
1619,"EndGameSchism_4","Metadata/Terrain/EndGame/MapCelestialSchism/Graphs/schism_4.dgr",100,50,50,[0]
1620,"EndGameSunkenCity_1","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_01.dgr",100,50,48,[0]
1621,"EndGameSunkenCity_2","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_02.dgr",100,50,49,[0]
1622,"EndGameSunkenCity_3","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_03.dgr",100,50,48,[0]
1623,"EndGameSunkenCity_4","Metadata/Terrain/EndGame/MapSunkenCity/Graphs/sunkencity_04.dgr",100,50,48,[0]
1624,"EndGameCarcass_1","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_1.dgr",90,45,50,[0]
1625,"EndGameCarcass_2","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_2.dgr",90,45,50,[0]
1626,"EndGameCarcass_3","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_3.dgr",90,45,50,[0]
1627,"EndGameCarcass_4","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_4.dgr",90,45,50,[0]
1628,"EndGameCarcass_5","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_5.dgr",90,45,50,[0]
1629,"EndGameCarcass_6","Metadata/Terrain/EndGame/MapCarcass/Graphs/carcass_6.dgr",90,45,50,[0]
1630,"EndGameInfestation_1","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_1.tgr",100,50,100,[0]
1631,"EndGameInfestation_2","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_2.tgr",100,50,100,[0]
1632,"EndGameInfestation_3","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_3.tgr",100,50,100,[0]
1633,"EndGameInfestation_4","Metadata/Terrain/EndGame/MapForest3/Graphs/map_infestation_4.tgr",100,50,100,[0]
1634,"EndGameLavaLake_1","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_1.tgr",105,55,100,[0]
1635,"EndGameLavaLake_2","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_2.tgr",105,55,100,[0]
1636,"EndGameLavaLake_3","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_3.tgr",105,55,100,[0]
1637,"EndGameLavaLake_4","Metadata/Terrain/EndGame/MapCopse/Graphs/copse_4.tgr",105,55,100,[0]
1638,"EndGameTribunal_1","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_1.dgr",100,50,40,[0]
1639,"EndGameTribunal_2","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_2.dgr",100,50,40,[0]
1640,"EndGameTribunal_3","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_3.dgr",100,50,40,[0]
1641,"EndGameTribunal_4","Metadata/Terrain/EndGame/MapTribunal/Graphs/tribunal_4.dgr",100,50,40,[0]
1642,"EndGameAlleyways_1","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_1.dgr",90,50,100,[0]
1643,"EndGameAlleyways_2","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_2.dgr",90,50,100,[0]
1644,"EndGameAlleyways_3","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_3.dgr",90,50,100,[0]
1645,"EndGameAlleyways_4","Metadata/Terrain/EndGame/MapAlleyways/Graphs/alleyways_4.dgr",90,50,100,[0]
1646,"EndGameCorrosion_1","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_1.tgr",110,50,100,[0]
1647,"EndGameCorrosion_2","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_2.tgr",110,50,100,[0]
1648,"EndGameCorrosion_3","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_3.tgr",110,50,100,[0]
1649,"EndGameCorrosion_4","Metadata/Terrain/EndGame/MapCorrosion/Graphs/corrosion_4.tgr",110,50,100,[0]
1650,"EndGameAntiquary_1","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_1.dgr",100,50,50,[0]
1651,"EndGameAntiquary_2","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_2.dgr",100,50,50,[0]
1652,"EndGameAntiquary_3","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_3.dgr",100,50,50,[0]
1653,"EndGameAntiquary_4","Metadata/Terrain/EndGame/MapAntiquary/Graphs/antiquary_4.dgr",100,50,50,[0]
1654,"EndGameFields_1","Metadata/Terrain/EndGame/MapFields/Graphs/fields_1.tgr",100,50,100,[0]
1655,"EndGameFields_2","Metadata/Terrain/EndGame/MapFields/Graphs/fields_2.tgr",100,50,100,[0]
1656,"EndGameFields_3","Metadata/Terrain/EndGame/MapFields/Graphs/fields_3.tgr",100,50,100,[0]
1657,"EndGameFields_4","Metadata/Terrain/EndGame/MapFields/Graphs/fields_4.tgr",100,50,100,[0]
1658,"EndGamePen1","Metadata/Terrain/EndGame/MapPen/Graphs/pen_1.dgr",100,50,50,[0]
1659,"EndGamePen2","Metadata/Terrain/EndGame/MapPen/Graphs/pen_2.dgr",100,50,50,[0]
1660,"EndGamePen3","Metadata/Terrain/EndGame/MapPen/Graphs/pen_3.dgr",100,50,50,[0]
1661,"EndGamePen4","Metadata/Terrain/EndGame/MapPen/Graphs/pen_4.dgr",100,50,50,[0]
1662,"EndGameBelfry_1","Metadata/Terrain/EndGame/MapBelfry/Graphs/MapBelfry_1.dgr",100,50,50,[0]
1663,"EndGameBelfry_2","Metadata/Terrain/EndGame/MapBelfry/Graphs/MapBelfry_2.dgr",100,50,50,[0]
1664,"EndGameBelfry_3","Metadata/Terrain/EndGame/MapBelfry/Graphs/MapBelfry_3.dgr",100,50,50,[0]
1665,"EndGameBasilica_1","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_1.dgr",100,50,50,[0]
1666,"EndGameBasilica_2","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_2.dgr",100,50,50,[0]
1667,"EndGameBasilica_3","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_3.dgr",100,50,50,[0]
1668,"EndGameBasilica_4","Metadata/Terrain/EndGame/MapBasilica/Graphs/basilica_4.dgr",100,50,50,[0]
1669,"EndGameDefiledCathedral_1","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled1.dgr",100,50,50,[0]
1670,"EndGameDefiledCathedral_2","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled2.dgr",100,50,50,[0]
1671,"EndGameDefiledCathedral_3","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled3.dgr",100,50,50,[0]
1672,"EndGameDefiledCathedral_4","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled4.dgr",100,50,50,[0]
1673,"EndGameDefiledCathedral_5","Metadata/Terrain/EndGame/MapDefiledCathedral/Graphs/defiled5.dgr",100,50,50,[0]
1674,"EndGameHaunt_1","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v1.dgr",100,50,50,[0]
1675,"EndGameHaunt_2","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v2.dgr",100,50,50,[0]
1676,"EndGameHaunt_3","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v3.dgr",100,50,50,[0]
1677,"EndGameHaunt_4","Metadata/Terrain/EndGame/MapHaunt/Graphs/haunt_v4.dgr",100,50,50,[0]
1678,"EndGameMausoleum_1","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v1.dgr",100,50,50,[0]
1679,"EndGameMausoleum_2","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v2.dgr",100,50,50,[0]
1680,"EndGameMausoleum_3","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v3.dgr",100,50,50,[0]
1681,"EndGameMausoleum_4","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v4.dgr",100,50,50,[0]
1682,"EndGameMausoleum_5","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v5.dgr",100,50,50,[0]
1683,"EndGameMausoleum_6","Metadata/Terrain/EndGame/MapMausoleum/Graphs/ossuary_v6.dgr",100,50,50,[0]
1684,"EndGameCage_1","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v1.dgr",100,50,55,[0]
1685,"EndGameCage_2","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v2.dgr",100,50,55,[0]
1686,"EndGameCage_3","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v3.dgr",100,50,55,[0]
1687,"EndGameCage_4","Metadata/Terrain/EndGame/MapCage/Graphs/cage_v4.dgr",100,50,55,[0]
1688,"EndGamePark_1","Metadata/Terrain/EndGame/MapPark/Graphs/park_01.dgr",120,50,100,[0]
1689,"EndGamePark_2","Metadata/Terrain/EndGame/MapPark/Graphs/park_02.dgr",120,50,100,[0]
1690,"EndGamePark_3","Metadata/Terrain/EndGame/MapPark/Graphs/park_03.dgr",120,50,100,[0]
1691,"EndGamePark_4","Metadata/Terrain/EndGame/MapPark/Graphs/park_04.dgr",120,50,100,[0]
1692,"EndGameMoonTemple_1","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_1.dgr",100,50,50,[0]
1693,"EndGameMoonTemple_2","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_2.dgr",100,50,50,[0]
1694,"EndGameMoonTemple_3","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_3.dgr",100,50,50,[0]
1695,"EndGameMoonTemple_4","Metadata/Terrain/EndGame/MapMoonTemple/Graphs/moon_temple_4.dgr",100,50,50,[0]
1696,"EndGameBoulevard_1","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_1.dgr",100,50,100,[0]
1697,"EndGameBoulevard_2","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_2.dgr",100,50,100,[0]
1698,"EndGameBoulevard_3","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_3.dgr",100,50,100,[0]
1699,"EndGameBoulevard_4","Metadata/Terrain/EndGame/MapBoulevard/Graphs/boulevard_4.dgr",100,50,100,[0]
1700,"EndGameMachinarium_1","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_1.dgr",100,50,50,[0]
1701,"EndGameMachinarium_2","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_2.dgr",100,50,50,[0]
1702,"EndGameMachinarium_3","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_3.dgr",100,50,50,[0]
1703,"EndGameMachinarium_4","Metadata/Terrain/EndGame/MapMachinarium/Graphs/machinarium_4.dgr",100,50,50,[0]
1704,"EndGamePillars_1","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_01.dgr",100,50,100,[0]
1705,"EndGamePillars_2","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_02.dgr",100,50,100,[0]
1706,"EndGamePillars_3","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_03.dgr",100,50,100,[0]
1707,"EndGamePillars_4","Metadata/Terrain/EndGame/MapPillarsOfVastiri/Graphs/pillars_04.dgr",100,50,100,[0]
1708,"EndGameBaths_1","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_1.dgr",100,50,50,[0]
1709,"EndGameBaths_2","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_2.dgr",100,50,50,[0]
1710,"EndGameBaths_3","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_3.dgr",100,50,50,[0]
1711,"EndGameBaths_4","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_4.dgr",100,50,50,[0]
1712,"EndGameBaths_5","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_5.dgr",100,50,50,[0]
1713,"EndGameBaths_6","Metadata/Terrain/EndGame/MapBaths/Graphs/baths_6.dgr",100,50,50,[0]
1714,"EndGameCitySquare_1","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v1.dgr",100,50,100,[0]
1715,"EndGameCitySquare_2","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v2.dgr",100,50,100,[0]
1716,"EndGameCitySquare_3","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v3.dgr",100,50,100,[0]
1717,"EndGameCitySquare_4","Metadata/Terrain/EndGame/MapCitySquare/Graphs/citysquare_v4.dgr",100,50,100,[0]
1718,"EndGameCourthouse_1","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v1.dgr",100,50,50,[0]
1719,"EndGameCourthouse_2","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v2.dgr",100,50,50,[0]
1720,"EndGameCourthouse_3","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v3.dgr",100,50,50,[0]
1721,"EndGameCourthouse_4","Metadata/Terrain/EndGame/MapCourthouse/Graphs/courthouse_v4.dgr",100,50,50,[0]
1722,"EndGameDig_1","Metadata/Terrain/EndGame/MapDig/Graphs/dig_1.dgr",100,50,100,[0]
1723,"EndGameDig_2","Metadata/Terrain/EndGame/MapDig/Graphs/dig_2.dgr",100,50,100,[0]
1724,"EndGameDig_3","Metadata/Terrain/EndGame/MapDig/Graphs/dig_3.dgr",100,50,100,[0]
1725,"EndGameDig_4","Metadata/Terrain/EndGame/MapDig/Graphs/dig_4.dgr",100,50,100,[0]
1726,"EndGameIceberg_1","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_01.tgr",100,50,100,[0]
1727,"EndGameIceberg_2","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_02.tgr",100,50,100,[0]
1728,"EndGameIceberg_3","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_03.tgr",100,50,100,[0]
1729,"EndGameIceberg_4","Metadata/Terrain/EndGame/MapIceberg/Graphs/iceberg_04.tgr",100,50,100,[0]
1730,"EndGameLaboratory_1","Metadata/Terrain/EndGame/MapLaboratory/Graphs/laboratory_1.dgr",100,50,50,[0]
1731,"EndGameLaboratory_2","Metadata/Terrain/EndGame/MapLaboratory/Graphs/laboratory_2.dgr",100,50,50,[0]
