"rownum","Id","Animation","i32_24","i32_28","Stats"
1130,"vaal_blight_area",[2082],1,0,""
1131,"vaal_blight_area",[3402],1,1,""
1132,"vaal_blight_area",[2083],1,2,""
1133,"vaal_blight_area",[2085],1,3,""
1134,"vaal_blight_area",[2084],1,4,""
1135,"tempest_shield_start_sound",[226],1,0,""
1136,"tempest_shield_start_sound",[6316],1,1,""
1137,"tempest_shield_start_sound",[7531],1,2,""
1138,"tempest_shield_beam_hit_sound",[143],1,0,""
1139,"tempest_shield_beam_hit_sound",[6317],1,1,""
1140,"tempest_shield_beam_hit_sound",[7535],1,2,""
1141,"tempest_shield_beam_hit",[609],1,0,""
1142,"tempest_shield_beam_hit",[6251],1,1,""
1143,"tempest_shield_beam_hit",[7532],1,2,""
1144,"tempest_shield_shield_for_snake_MTX",[6719],1,0,""
1145,"tempest_shield_shield_for_snake_MTX",[6229],1,1,""
1146,"tempest_shield_shield_for_snake_MTX",[7533],1,2,""
1147,"mana_infused_staff_start_sound",[227],1,0,""
1148,"mana_infused_staff_wave",[228],1,0,""
1149,"mana_infused_staff_wave_surge",[5096],1,0,""
1150,"wither_channelled",[734],1,0,""
1151,"wither_channelled",[821],1,1,""
1152,"wither_channelled",[3395],1,2,""
1153,"wither_channelled",[5399],1,3,""
1154,"wither_channelled",[5401],1,4,""
1155,"wither_channelled",[734],1,5,""
1156,"wither_channelled",[5552],1,6,""
1157,"wither_channelled_surge",[735],1,0,""
1158,"wither_channelled_surge",[824],1,1,""
1159,"wither_channelled_surge",[3405],1,2,""
1160,"wither_channelled_surge",[5400],1,3,""
1161,"wither_channelled_surge",[5402],1,4,""
1162,"wither_channelled_surge",[735],1,5,""
1163,"wither_channelled_surge",[5553],1,6,""
1164,"soul_link_broken_source",[6102],1,0,""
1165,"soul_link_broken_target",[6103],1,0,""
1166,"storm_blade_turn_off_one_hand",[6104],1,0,""
1167,"storm_blade_turn_off_one_hand",[6521],1,1,""
1168,"storm_blade_turn_off_two_hand",[6105],1,0,""
1169,"storm_blade_turn_off_two_hand",[6522],1,1,""
1170,"flame_link_broken_source",[6107],1,0,""
1171,"flame_link_broken_target",[6108],1,0,""
1172,"remora_link_broken_source",[6110],1,0,""
1173,"remora_link_broken_target",[6111],1,0,""
1174,"bulwark_link_broken_source",[6113],1,0,""
1175,"bulwark_link_broken_target",[6114],1,0,""
1176,"trigger_link_broken_source",[6116],1,0,""
1177,"trigger_link_broken_target",[6117],1,0,""
1178,"critical_link_broken_source",[6119],1,0,""
1179,"critical_link_broken_target",[6120],1,0,""
1180,"brand_surge_nova",[4314],1,0,""
1181,"brand_surge_detonate_fire",[4309],1,0,""
1182,"brand_surge_detonate_cold",[4310],1,0,""
1183,"brand_surge_detonate_lightning",[4311],1,0,""
1184,"brand_surge_detonate_chaos",[4312],1,0,""
1185,"brand_surge_detonate_physical",[4308],1,0,""
1186,"brand_surge_nova",[4314],1,1,""
1187,"brand_surge_detonate_fire",[4309],1,1,""
1188,"brand_surge_detonate_cold",[4310],1,1,""
1189,"brand_surge_detonate_lightning",[4311],1,1,""
1190,"brand_surge_detonate_chaos",[4312],1,1,""
1191,"brand_surge_detonate_physical",[4308],1,1,""
1192,"brand_surge_nova",[4314],1,2,""
1193,"brand_surge_detonate_fire",[6128],1,2,""
1194,"brand_surge_detonate_cold",[6129],1,2,""
1195,"brand_surge_detonate_lightning",[6130],1,2,""
1196,"brand_surge_detonate_chaos",[6131],1,2,""
1197,"brand_surge_detonate_physical",[6132],1,2,""
1198,"lightning_arrow_beam",[175],1,0,""
1199,"lightning_arrow_beam",[107],1,1,""
1200,"lightning_arrow_beam",[175],1,2,""
1201,"lightning_arrow_beam",[6609],1,3,""
1202,"lightning_arrow_beam",[7336],1,4,""
1203,"lightning_arrow_beam",[7341],1,5,""
1204,"lightning_arrow_beam",[7358],1,6,""
1205,"lightning_arrow_beam",[7516],1,7,""
1206,"lightning_arrow_hit",[103],1,0,""
1207,"lightning_arrow_hit",[106],1,1,""
1208,"lightning_arrow_hit",[5734],1,2,""
1209,"lightning_arrow_hit",[6610],1,3,""
1210,"lightning_arrow_hit",[7335],1,4,""
1211,"lightning_arrow_hit",[7340],1,5,""
1212,"lightning_arrow_hit",[7357],1,6,""
1213,"lightning_arrow_hit",[7515],1,7,""
1214,"tornado",[6133],3,0,""
1215,"tornado",[6301],3,1,""
1216,"tornado",[6134],3,2,""
1217,"tornado_shot_impact",[393],1,0,""
1218,"tornado_shot_impact",[1129],1,1,""
1219,"tornado_shot_impact",[1607],1,2,""
1220,"tornado_shot_impact",[6149],1,3,""
1221,"tornado_shot_impact",[6388],1,4,""
1222,"tornado_shot_impact_lite",[3804],1,0,""
1223,"tornado_shot_impact_lite",[1129],1,1,""
1224,"tornado_shot_impact_lite",[1607],1,2,""
1225,"tornado_shot_impact_lite",[6149],1,3,""
1226,"tornado_shot_impact_lite",[6388],1,4,""
1227,"tornado_absorption_end",[6159],3,0,""
1228,"tornado_absorption_end",[6302],3,1,""
1229,"tornado_absorption_end",[6159],3,2,""
1230,"tornado_absorption_end_cold",[6160],3,0,""
1231,"tornado_absorption_end_cold",[6303],3,1,""
1232,"tornado_absorption_end_cold",[6160],3,2,""
1233,"tornado_absorption_end_fire",[6161],3,0,""
1234,"tornado_absorption_end_fire",[6304],3,1,""
1235,"tornado_absorption_end_fire",[6161],3,2,""
1236,"tornado_absorption_end_lightning",[6162],3,0,""
1237,"tornado_absorption_end_lightning",[6305],3,1,""
1238,"tornado_absorption_end_lightning",[6162],3,2,""
1239,"tornado_absorption_end_chaos",[6163],3,0,""
1240,"tornado_absorption_end_chaos",[6306],3,1,""
1241,"tornado_absorption_end_chaos",[6163],3,2,""
1242,"tornado_hit_phys",[6153],1,0,""
1243,"tornado_hit_phys",[6307],1,1,""
1244,"tornado_hit_phys",[6153],1,2,""
1245,"tornado_hit_fire",[6154],1,0,""
1246,"tornado_hit_fire",[6308],1,1,""
1247,"tornado_hit_fire",[6154],1,2,""
1248,"tornado_hit_cold",[6155],1,0,""
1249,"tornado_hit_cold",[6309],1,1,""
1250,"tornado_hit_cold",[6155],1,2,""
1251,"tornado_hit_lightning",[6156],1,0,""
1252,"tornado_hit_lightning",[6310],1,1,""
1253,"tornado_hit_lightning",[6156],1,2,""
1254,"tornado_hit_chaos",[6157],1,0,""
1255,"tornado_hit_chaos",[6311],1,1,""
1256,"tornado_hit_chaos",[6157],1,2,""
1257,"tornado_projectile_explosion",[6312],1,0,""
1258,"fireball_standard",[148],1,0,""
1259,"fireball_standard",[150],1,2,""
1260,"fireball_standard",[1010],1,5,""
1261,"fireball_standard",[1401],1,9,""
1262,"fireball_standard",[1535],1,10,""
1263,"fireball_standard",[1536],1,11,""
1264,"fireball_standard",[2041],1,14,""
1265,"fireball_standard",[2042],1,15,""
1266,"fireball_standard",[2077],1,16,""
1267,"fireball_standard",[2282],1,17,""
1268,"fireball_standard",[2284],1,18,""
1269,"fireball_standard",[3454],1,19,""
1270,"fireball_standard",[3550],1,20,""
1271,"fireball_standard",[3552],1,21,""
1272,"fireball_standard",[151],1,22,""
1273,"fireball_standard",[5822],1,23,""
1274,"fireball_standard",[6164],1,24,""
1275,"fireball_standard",[6227],1,25,""
1276,"fireball_standard",[6228],1,26,""
1277,"fireball_standard",[6505],1,27,""
1278,"fireball_large",[149],1,0,""
1279,"expanding_fire_cone_long",[6168],1,0,""
1280,"expanding_fire_cone_wide",[6169],1,0,""
1281,"expanding_fire_cone_wave",[6170],1,0,""
1282,"expanding_fire_cone_wave_alternate",[6171],1,0,""
1283,"expanding_fire_cone_stage_4",[6172],1,0,""
1284,"expanding_fire_cone_stage_8",[6173],1,0,""
1285,"expanding_fire_cone_hand",[6174],1,0,""
1286,"expanding_fire_cone_long",[6175],1,1,""
1287,"expanding_fire_cone_wide",[6176],1,1,""
1288,"expanding_fire_cone_wave",[6177],1,1,""
1289,"expanding_fire_cone_wave_alternate",[6178],1,1,""
1290,"expanding_fire_cone_stage_4",[6179],1,1,""
1291,"expanding_fire_cone_stage_8",[6180],1,1,""
1292,"expanding_fire_cone_long",[6181],1,2,""
1293,"expanding_fire_cone_wide",[6182],1,2,""
1294,"expanding_fire_cone_wave",[6183],1,2,""
1295,"expanding_fire_cone_wave_alternate",[6184],1,2,""
1296,"expanding_fire_cone_stage_4",[6185],1,2,""
1297,"expanding_fire_cone_stage_8",[6186],1,2,""
1298,"expanding_fire_cone_hand",[6187],1,2,""
1299,"crackling_lance_beam_hit_wall",[4786],1,0,""
1300,"crackling_lance_beam_hit_wall",[5008],1,1,""
1301,"crackling_lance_beam_hit_wall",[6208],1,2,""
1302,"crackling_lance_final_beam_character",[4578],1,0,""
1303,"crackling_lance_final_beam_character",[5007],1,1,""
1304,"crackling_lance_final_beam_character",[6207],1,2,""
1305,"crackling_lance_final_beam_hit_wall",[4579],1,0,""
1306,"crackling_lance_final_beam_hit_wall",[5008],1,1,""
1307,"crackling_lance_final_beam_hit_wall",[6208],1,2,""
1308,"crackling_lance_sparkle_hands",[4788],1,0,""
1309,"crackling_lance_sparkle_hands",[5010],1,1,""
1310,"crackling_lance_sparkle_hands",[6210],1,2,""
1311,"ice_shot_hit",[133],1,0,""
1312,"ice_shot_wide",[3769],1,0,""
1313,"ice_shot_very_wide",[3770],1,0,""
1314,"ice_shot_hit",[133],1,1,""
1315,"ice_shot_wide",[3769],1,1,""
1316,"ice_shot_very_wide",[3770],1,1,""
1317,"ice_shot_hit",[524],1,2,""
1318,"ice_shot_wide",[524],1,2,""
1319,"ice_shot_very_wide",[524],1,2,""
1320,"ice_shot_hit",[134],1,3,""
1321,"ice_shot_wide",[135],1,3,""
1322,"ice_shot_very_wide",[136],1,3,""
1323,"ice_shot_hit",[6213],1,4,""
1324,"ice_shot_wide",[6214],1,4,""
1325,"ice_shot_very_wide",[6215],1,4,""
1326,"expanding_rain_of_arrows_arrow",[69],1,0,""
1327,"expanding_rain_of_arrows_arrow",[85],1,1,""
1328,"expanding_rain_of_arrows_arrow",[334],1,2,""
1329,"expanding_rain_of_arrows_arrow",[778],1,3,""
1330,"expanding_rain_of_arrows_arrow",[3076],1,4,""
1331,"expanding_rain_of_arrows_arrow",[3288],1,5,""
1332,"expanding_rain_of_arrows_arrow",[3386],1,6,""
1333,"expanding_rain_of_arrows_arrow",[6220],1,7,""
1334,"expanding_rain_of_arrows_arrow",[6223],1,8,""
1335,"expanding_rain_of_arrows_arrow",[6501],1,9,""
1336,"expanding_rain_of_arrows_arrow",[7239],1,10,""
1337,"expanding_rain_of_arrows_arrow",[7713],1,11,""
1338,"expanding_rain_of_arrows_explosion",[2115],1,0,""
1339,"expanding_rain_of_arrows_explosion",[2116],1,1,""
1340,"expanding_rain_of_arrows_explosion",[2115],1,2,""
1341,"expanding_rain_of_arrows_explosion",[2115],1,3,""
1342,"expanding_rain_of_arrows_explosion",[3323],1,5,""
1343,"expanding_rain_of_arrows_explosion",[3387],1,6,""
1344,"expanding_rain_of_arrows_explosion",[6221],1,7,""
1345,"expanding_rain_of_arrows_explosion",[6224],1,8,""
1346,"expanding_rain_of_arrows_explosion",[6508],1,9,""
1347,"expanding_rain_of_arrows_explosion",[3387],1,10,""
1348,"expanding_rain_of_arrows_explosion",[7714],1,11,""
1349,"expanding_rain_of_arrows_up",[3650],1,0,""
1350,"expanding_rain_of_arrows_up",[3673],1,1,""
1351,"expanding_rain_of_arrows_up",[3718],1,3,""
1352,"expanding_rain_of_arrows_up",[3720],1,4,""
1353,"expanding_rain_of_arrows_up",[3721],1,5,""
1354,"expanding_rain_of_arrows_up",[3674],1,6,""
1355,"expanding_rain_of_arrows_up",[6222],1,7,""
1356,"expanding_rain_of_arrows_up",[6225],1,8,""
1357,"expanding_rain_of_arrows_up",[6509],1,9,""
1358,"expanding_rain_of_arrows_up",[7240],1,10,""
1359,"expanding_rain_of_arrows_up",[3674],1,11,""
1360,"toxic_rain_explode",[2334],3,0,""
1361,"toxic_rain_explode",[2338],3,1,""
1362,"toxic_rain_explode",[3758],3,2,""
1363,"toxic_rain_explode",[2345],3,3,""
1364,"toxic_rain_explode",[5294],3,4,""
1365,"toxic_rain_explode",[5381],3,5,""
1366,"toxic_rain_explode",[6331],3,6,""
1367,"toxic_rain_explode",[6417],3,7,""
1368,"toxic_rain_place",[2336],1,0,""
1369,"toxic_rain_place",[2340],1,1,""
1370,"toxic_rain_place",[3757],1,2,""
1371,"toxic_rain_place",[2344],1,3,""
1372,"toxic_rain_place",[5383],1,5,""
1373,"toxic_rain_place",[6332],1,6,""
1374,"toxic_rain_place",[6418],1,7,""
1375,"toxic_rain_projectile",[3676],1,0,""
1376,"toxic_rain_projectile",[3677],1,1,""
1377,"toxic_rain_projectile",[3754],1,2,""
1378,"toxic_rain_projectile",[3678],1,3,""
1379,"toxic_rain_projectile",[5295],1,4,""
1380,"toxic_rain_projectile",[5378],1,5,""
1381,"toxic_rain_projectile",[6333],1,6,""
1382,"toxic_rain_projectile",[6419],1,7,""
1383,"toxic_rain_arrow_up",[2335],1,0,""
1384,"toxic_rain_arrow_up",[2339],1,1,""
1385,"toxic_rain_arrow_up",[3755],1,2,""
1386,"toxic_rain_arrow_up",[2342],1,3,""
1387,"toxic_rain_arrow_up",[5292],1,4,""
1388,"toxic_rain_arrow_up",[5379],1,5,""
1389,"toxic_rain_arrow_up",[6334],1,6,""
1390,"toxic_rain_arrow_up",[6420],1,7,""
1391,"toxic_rain_arrow_down",[2337],1,0,""
1392,"toxic_rain_arrow_down",[2341],1,1,""
1393,"toxic_rain_arrow_down",[3756],1,2,""
1394,"toxic_rain_arrow_down",[2343],1,3,""
1395,"toxic_rain_arrow_down",[5293],1,4,""
1396,"toxic_rain_arrow_down",[5380],1,5,""
1397,"toxic_rain_arrow_down",[6335],1,6,""
1398,"toxic_rain_arrow_down",[6421],1,7,""
1399,"bubble_shield_shield",[6348],1,0,""
1400,"bubble_shield_explode",[6349],1,0,""
1401,"molten_shell",[86],1,0,""
1402,"molten_shell",[152],1,1,""
1403,"molten_shell",[86],1,2,""
1404,"molten_shell",[4074],1,3,""
1405,"molten_shell",[5034],1,4,""
1406,"molten_shell",[6355],1,5,""
1407,"molten_shell",[6634],1,6,""
1408,"molten_shell",[7506],1,7,""
1409,"molten_shell",[86],1,8,""
1410,"molten_shell_explode",[1204],3,0,""
1411,"molten_shell_explode",[1204],3,1,""
1412,"molten_shell_explode",[1204],3,2,""
1413,"molten_shell_explode",[4076],3,3,""
1414,"molten_shell_explode",[5035],3,4,""
1415,"molten_shell_explode",[6356],3,5,""
1416,"molten_shell_explode",[6635],3,6,""
1417,"molten_shell_explode",[7507],3,7,""
1418,"molten_shell_explode",[7861],3,8,""
1419,"vaal_molten_shell",[3369],1,0,2159
1420,"vaal_molten_shell",[152],1,1,2159
1421,"vaal_molten_shell",[86],1,2,2159
1422,"vaal_molten_shell",[4086],1,3,2159
1423,"vaal_molten_shell",[5034],1,4,2159
1424,"vaal_molten_shell",[6357],1,5,2159
1425,"vaal_molten_shell",[6636],1,6,2159
1426,"vaal_molten_shell",[7508],1,7,2159
1427,"vaal_molten_shell",[7862],1,8,2159
1428,"hydrosphere_nova_shock",[5017],1,0,""
1429,"hydrosphere_nova_shock",[6466],1,1,""
1430,"hydrosphere_nova_ice",[5018],1,0,""
1431,"hydrosphere_nova_ice",[6467],1,1,""
1432,"hydrosphere_nova_water",[5046],1,0,""
1433,"hydrosphere_nova_water",[6468],1,1,""
1434,"hydrosphere_nova_interpolated",[5155],1,0,""
1435,"hydrosphere_nova_interpolated",[6469],1,1,""
1436,"hydrosphere_nova_combined",[5219],1,0,""
1437,"hydrosphere_nova_combined",[6470],1,1,""
1438,"hydrosphere_nova_shock_lite",[5263],1,0,""
1439,"hydrosphere_nova_shock_lite",[6471],1,1,""
1440,"hydrosphere_nova_ice_lite",[5264],1,0,""
1441,"hydrosphere_nova_ice_lite",[6472],1,1,""
1442,"hydrosphere_nova_combined_lite",[5265],1,0,""
1443,"hydrosphere_nova_combined_lite",[6473],1,1,""
1444,"hydrosphere_impact_lightning",[5032],1,0,""
1445,"hydrosphere_impact_lightning",[6474],1,1,""
1446,"hydrosphere_impact_ice",[5031],1,0,""
1447,"hydrosphere_impact_ice",[6475],1,1,""
1448,"hydrosphere_impact_water",[5048],1,0,""
1449,"hydrosphere_impact_water",[6476],1,1,""
1450,"hydrosphere_travel_beam",[5047],1,0,""
1451,"hydrosphere_travel_beam",[6477],1,1,""
1452,"hydrosphere_travel_pulse",[5153],1,0,""
1453,"hydrosphere_travel_pulse",[6478],1,1,""
1454,"hydrosphere_water_aura",[5019],1,0,""
1455,"hydrosphere_water_aura",[6483],1,1,""
1456,"storm_call_loop",[5041],1,0,""
1457,"storm_call_loop",[320],1,1,""
1458,"storm_call_loop",[297],1,2,""
1459,"storm_call_loop",[303],1,3,""
1460,"storm_call_loop",[306],1,4,""
1461,"storm_call_loop",[309],1,5,""
1462,"storm_call_loop",[613],1,6,""
1463,"storm_call_loop",[616],1,7,""
1464,"storm_call_loop",[1241],1,8,""
1465,"storm_call_loop",[1340],1,9,""
1466,"storm_call_loop",[1511],1,10,""
1467,"storm_call_loop",[1588],1,11,""
1468,"storm_call_loop",[1695],1,12,""
1469,"storm_call_loop",[1719],1,13,""
1470,"storm_call_loop",[300],1,14,""
1471,"storm_call_loop",[1343],1,15,""
1472,"storm_call_loop",[5768],1,16,""
1473,"storm_call_loop",[293],1,17,""
1474,"storm_call_loop",[6485],1,18,""
1475,"storm_call_loop",[8202],1,19,""
1476,"storm_call_pulse",[5042],1,0,""
1477,"storm_call_pulse",[321],1,1,""
1478,"storm_call_pulse",[298],1,2,""
1479,"storm_call_pulse",[304],1,3,""
1480,"storm_call_pulse",[307],1,4,""
1481,"storm_call_pulse",[310],1,5,""
1482,"storm_call_pulse",[614],1,6,""
1483,"storm_call_pulse",[310],1,7,""
1484,"storm_call_pulse",[1240],1,8,""
1485,"storm_call_pulse",[1339],1,9,""
1486,"storm_call_pulse",[1512],1,10,""
1487,"storm_call_pulse",[1589],1,11,""
1488,"storm_call_pulse",[1696],1,12,""
1489,"storm_call_pulse",[1720],1,13,""
1490,"storm_call_pulse",[301],1,14,""
1491,"storm_call_pulse",[1342],1,15,""
1492,"storm_call_pulse",[294],1,16,""
1493,"storm_call_pulse",[294],1,17,""
1494,"storm_call_pulse",[6486],1,18,""
1495,"storm_call_pulse",[304],1,19,""
1496,"storm_call_impact",[5040],1,0,""
1497,"storm_call_impact",[319],1,1,""
1498,"storm_call_impact",[296],1,2,""
1499,"storm_call_impact",[302],1,3,""
1500,"storm_call_impact",[305],1,4,""
1501,"storm_call_impact",[308],1,5,""
1502,"storm_call_impact",[612],1,6,""
1503,"storm_call_impact",[509],1,7,""
1504,"storm_call_impact",[1242],1,8,""
1505,"storm_call_impact",[1341],1,9,""
1506,"storm_call_impact",[1510],1,10,""
1507,"storm_call_impact",[1590],1,11,""
1508,"storm_call_impact",[1694],1,12,""
1509,"storm_call_impact",[1718],1,13,""
1510,"storm_call_impact",[299],1,14,""
1511,"storm_call_impact",[1344],1,15,""
1512,"storm_call_impact",[3433],1,16,""
1513,"storm_call_impact",[292],1,17,""
1514,"storm_call_impact",[6484],1,18,""
1515,"storm_call_impact",[8201],1,19,""
1516,"storm_call_single_impact",[5043],1,0,""
1517,"storm_call_single_impact",[322],1,1,""
1518,"storm_call_single_impact",[296],1,2,""
1519,"storm_call_single_impact",[302],1,3,""
1520,"storm_call_single_impact",[647],1,4,""
1521,"storm_call_single_impact",[308],1,5,""
1522,"storm_call_single_impact",[5043],1,6,""
1523,"storm_call_single_impact",[5043],1,7,""
1524,"storm_call_single_impact",[5043],1,8,""
1525,"storm_call_single_impact",[1698],1,9,""
1526,"storm_call_single_impact",[5043],1,10,""
1527,"storm_call_single_impact",[1591],1,11,""
1528,"storm_call_single_impact",[1697],1,12,""
1529,"storm_call_single_impact",[1721],1,13,""
1530,"storm_call_single_impact",[299],1,14,""
1531,"storm_call_single_impact",[1698],1,15,""
1532,"storm_call_single_impact",[5043],1,16,""
1533,"storm_call_single_impact",[295],1,17,""
1534,"storm_call_single_impact",[6487],1,18,""
1535,"storm_call_single_impact",[302],1,19,""
1536,"explosive_arrow_explosion",[3557],1,0,""
1537,"explosive_arrow_explosion",[3809],1,1,""
1538,"explosive_arrow_explosion",[4758],1,2,""
1539,"explosive_arrow_explosion",[6464],1,3,""
1540,"explosive_arrow_explosion","[6525,6526,6527,6528]",1,4,""
1541,"explosive_arrow_explosion",[7595],1,5,""
1542,"fire_storm_effect",[72],1,0,""
1543,"fire_storm_effect",[4932],1,1,""
1544,"fire_storm_effect",[173],1,2,""
1545,"fire_storm_effect",[225],1,3,""
1546,"fire_storm_effect","[332,333,4814,4815]",1,4,""
1547,"fire_storm_effect",[357],1,5,""
1548,"fire_storm_effect",[382],1,6,""
1549,"fire_storm_effect","[126,127,128,129]",1,7,""
1550,"fire_storm_effect",[722],1,8,""
1551,"fire_storm_effect","[1175,1176,1177]",1,9,""
1552,"fire_storm_effect","[1350,1351,1352,1353]",1,10,""
1553,"fire_storm_effect","[1525,1526,1527]",1,11,""
1554,"fire_storm_effect","[1528,1529,1530]",1,12,""
1555,"fire_storm_effect","[1662,1663,1664]",1,13,""
1556,"fire_storm_effect","[1771,1772]",1,14,""
1557,"fire_storm_effect",[722],1,15,""
1558,"fire_storm_effect","[1951,1952]",1,16,""
1559,"fire_storm_effect","[1997,1998,1999,2000]",1,17,""
1560,"fire_storm_effect","[2052,2053,2054,2055]",1,18,""
1561,"fire_storm_effect",[2100],1,19,""
1562,"fire_storm_effect","[2196,2197,2198,2199]",1,20,""
1563,"fire_storm_effect","[2374,2375]",1,21,""
1564,"fire_storm_effect",[2577],1,22,""
1565,"fire_storm_effect","[2944,2950,2951]",1,23,""
1566,"fire_storm_effect","[3485,3486,3487]",1,24,""
1567,"fire_storm_effect",[3448],1,25,""
1568,"fire_storm_effect",[3449],1,26,""
1569,"fire_storm_effect",[3514],1,27,""
1570,"fire_storm_effect",[1109],1,28,""
1571,"fire_storm_effect",[3948],1,29,""
1572,"fire_storm_effect",[4587],1,30,""
1573,"fire_storm_effect",[4963],1,31,""
1574,"fire_storm_effect",[5309],1,32,""
1575,"fire_storm_effect",[6081],1,34,""
1576,"fire_storm_effect",[6079],1,35,""
1577,"fire_storm_effect",[6491],1,36,""
1578,"fire_storm_effect","[6925,6926]",1,37,""
1579,"fire_storm_effect","[6928,6929,6930]",1,38,""
1580,"fire_storm_effect",[7214],1,39,""
1581,"fire_storm_effect",[6939],1,40,""
1582,"fire_storm_effect","[1183,1184,1185]",1,41,""
1583,"fire_storm_impact",[3299],1,0,""
1584,"fire_storm_impact",[4931],1,1,""
1585,"fire_storm_impact",[4780],1,4,""
1586,"fire_storm_impact",[723],1,8,""
1587,"fire_storm_impact",[1665],1,13,""
1588,"fire_storm_impact",[1787],1,15,""
1589,"fire_storm_impact",[1955],1,16,""
1590,"fire_storm_impact",[2101],1,19,""
1591,"fire_storm_impact",[2578],1,22,""
1592,"fire_storm_impact","[2976,2977,2978]",1,23,""
1593,"fire_storm_impact",[3488],1,24,""
1594,"fire_storm_impact",[3450],1,25,""
1595,"fire_storm_impact",[3515],1,27,""
1596,"fire_storm_impact",[3949],1,29,""
1597,"fire_storm_impact",[4586],1,30,""
1598,"fire_storm_impact",[4962],1,31,""
1599,"fire_storm_impact",[5313],1,32,""
1600,"fire_storm_impact",[5331],1,33,""
1601,"fire_storm_impact",[6082],1,34,""
1602,"fire_storm_impact",[6080],1,35,""
1603,"fire_storm_impact",[6495],1,36,""
1604,"fire_storm_impact",[6931],1,38,""
1605,"fire_storm_impact",[7215],1,39,""
1606,"fire_storm_impact",[6940],1,40,""
1607,"fire_storm_big_meteor",[4928],1,1,""
1608,"fire_storm_big_meteor",[4576],1,30,""
1609,"fire_storm_big_meteor",[4960],1,31,""
1610,"fire_storm_big_meteor",[5308],1,32,""
1611,"fire_storm_big_meteor",[6081],1,34,""
1612,"fire_storm_big_meteor",[6490],1,36,""
1613,"fire_storm_big_meteor",[6939],1,40,""
1614,"fire_storm_big_impact",[4929],1,1,""
1615,"fire_storm_big_impact",[4577],1,30,""
1616,"fire_storm_big_impact",[4961],1,31,""
1617,"fire_storm_big_impact",[5310],1,32,""
1618,"fire_storm_big_impact",[5330],1,33,""
1619,"fire_storm_big_impact",[6082],1,34,""
1620,"fire_storm_big_impact",[6492],1,36,""
1621,"fire_storm_big_impact",[7215],1,39,""
1622,"fire_storm_big_impact",[6940],1,40,""
1623,"fire_storm_marker",[2381],1,21,""
1624,"fire_storm_marker",[3489],1,24,""
1625,"fire_storm_marker",[4053],1,29,""
1626,"fire_storm_impact_lite",[4934],1,1,""
1627,"fire_storm_impact_lite",[4864],1,30,""
1628,"fire_storm_impact_lite",[5311],1,32,""
1629,"fire_storm_impact_lite",[6493],1,36,""
1630,"fire_storm_big_meteor_lite",[4933],1,1,""
1631,"fire_storm_big_meteor_lite",[4733],1,30,""
1632,"fire_storm_big_meteor_lite",[5307],1,32,""
1633,"fire_storm_big_meteor_lite",[6489],1,36,""
1634,"fire_storm_big_impact_lite",[4930],1,1,""
1635,"fire_storm_big_impact_lite",[4585],1,30,""
1636,"fire_storm_big_impact_lite",[5312],1,32,""
1637,"fire_storm_big_impact_lite",[6494],1,36,""
1638,"triggered_summon_spider",[2594],1,0,""
1639,"triggered_summon_spider",[6538],1,1,""
1640,"cast_on_damage_taken",[6510],1,1,16329
1641,"shockwave_support_explosion",[3033],1,0,""
1642,"shockwave_support_explosion",[4140],1,1,""
1643,"shockwave_support_explosion",[6518],1,2,""
1644,"shockwave_support_explosion",[6519],1,3,""
1645,"shockwave_support_explosion",[4140],1,4,""
1646,"shockwave_support_explosion",[6518],1,5,""
1647,"viper_strike_effect",[28],1,0,""
1648,"viper_strike_effect",[2613],1,1,""
1649,"viper_strike_effect",[6523],1,2,""
1650,"viper_strike_effect",[6523],1,3,""
1651,"vaal_ground_slam_spiked_unscaled",[2151],1,0,""
1652,"vaal_ground_slam_spiked_unscaled",[2151],1,1,""
1653,"vaal_ground_slam_spiked_unscaled",[2151],1,2,""
1654,"vaal_ground_slam_spiked_unscaled",[2151],1,3,""
1655,"vaal_ground_slam_spiked_unscaled",[2151],1,4,""
1656,"vaal_ground_slam_spiked_unscaled",[2151],1,5,""
1657,"vaal_ground_slam_spiked_unscaled",[2151],1,6,""
1658,"vaal_ground_slam_spiked_scaled",[2150],1,0,""
1659,"vaal_ground_slam_spiked_scaled",[2150],1,1,""
1660,"vaal_ground_slam_spiked_scaled",[2150],1,2,""
1661,"vaal_ground_slam_spiked_scaled",[2150],1,3,""
1662,"vaal_ground_slam_spiked_scaled",[2150],1,4,""
1663,"vaal_ground_slam_spiked_scaled",[2150],1,5,""
1664,"vaal_ground_slam_spiked_scaled",[2150],1,6,""
1665,"vaal_ground_slam_spiked_scaled",[5600],1,7,""
1666,"vaal_ground_slam_spiked_scaled",[6260],1,9,""
1667,"vaal_ground_slam_spiked_scaled",[6276],1,10,""
1668,"vaal_ground_slam_spiked_cluster","[2224,2225,2226,2227,2228]",1,0,""
1669,"vaal_ground_slam_spiked_cluster","[5601,5602,5603,5604]",1,7,""
1670,"vaal_ground_slam_spiked_cluster","[6261,6262,6263,6264]",1,9,""
1671,"vaal_ground_slam_spiked_cluster","[6277,6278,6279,6280]",1,10,""
1672,"vaal_ground_slam_spiked_spikes","[370,371,372]",1,1,""
1673,"vaal_ground_slam_spiked_spikes","[556,557,558]",1,2,""
1674,"vaal_ground_slam_spiked_spikes","[1150,1151,1152]",1,3,""
1675,"vaal_ground_slam_spiked_spikes","[1235,1236,1237]",1,4,""
